127.0.0.1 - - [26/Jun/2021:16:37:23 +0800] "GET / HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.6400056085780903,-0.6822095083844442,-0.3535293589766515,1.3015160519708953e-17,-0.5561861539949796,0.7287713039766743,-0.3994362885422476,1.046730089386976e-15,0.5301412859727681,-0.059013330443120786,-0.845853204602993,1.4097280270199068e-16,0.43000000715255743,0.14500000000000002,0.043999999999999734,1&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.7329958027183784,-0.6579078470392837,-0.17284217656976403,1.1239092097032583e-17,-0.5676121056780011,0.731596213852573,-0.3776022740455374,1.2157071288762433e-15,0.3748781811269165,-0.17867357017956204,-0.9096934124386451,3.169270515944856e-16,0.43000000715255754,0.14500000000000005,0.043999999999999706,1&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.4198981518719975&y=-0.4844416325293668&requesting_number=0_5&data_time=0&render_time=16&read_time=15&render_interval=17&length=282 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.7738950686260146,-0.6306088675908061,-0.05847117984251659,1.0033457970181628e-16,-0.5676121056780012,0.7315962138525735,-0.3776022740455367,1.0507732770407795e-15,0.2808966362278488,-0.25903558827392337,-0.924119929318411,-4.646924778403042e-17,0.43000000715255754,0.14499999999999982,0.043999999999999706,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.5016685025102883&y=-0.4885996514607376&requesting_number=0_5&data_time=0&render_time=15&read_time=16&render_interval=16&length=282 HTTP/1.1" 200 216
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.7957196543064872,-0.6051772286916418,0.024305423745894825,3.3376998015801436e-16,-0.5686901433361832,0.7327335191817482,-0.3737554156661779,9.901116273406877e-16,0.20837886798481808,-0.3112267850629699,-0.9272087875105243,7.748755625548248e-17,0.430000007152558,0.14499999999999985,0.0439999999999997,0.9999999999999999&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.8006747422946335,-0.5972194259596538,0.04742271932145985,5.529891004627147e-16,-0.5682901856005027,0.7320588975033748,-0.37568076279773055,9.100002604744576e-16,0.18964762587906672,-0.3277479639029994,-0.9255350075258502,1.7649300790683878e-16,0.430000007152558,0.14499999999999988,0.04399999999999967,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mouseup&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.8006747422946335,-0.5972194259596538,0.04742271932145985,5.529891004627147e-16,-0.5682901856005027,0.7320588975033748,-0.37568076279773055,9.100002604744576e-16,0.18964762587906672,-0.3277479639029994,-0.9255350075258502,1.7649300790683878e-16,0.430000007152558,0.14499999999999988,0.04399999999999967,0.9999999999999998&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.5324526345152918&y=-0.4865206419950523&requesting_number=0_5&data_time=0&render_time=16&read_time=15&render_interval=17&length=282 HTTP/1.1" 200 364
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.5189845767631027&y=-0.4241503580244892&requesting_number=0_5&data_time=0&render_time=16&read_time=15&render_interval=17&length=282 HTTP/1.1" 200 207
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.30060964035260884&y=-0.23080247771574425&requesting_number=0_5&data_time=0&render_time=16&read_time=15&render_interval=17&length=284 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.11305213346462639&y=-0.04369162580405539&requesting_number=0_5&data_time=0&render_time=17&read_time=3&render_interval=17&length=282 HTTP/1.1" 200 220
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.3016049419952731&y=0.03531073389199102&requesting_number=0_5&data_time=0&render_time=4&read_time=4&render_interval=17&length=279 HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.36509721425559305&y=0.06441686641158706&requesting_number=0_5&data_time=0&render_time=18&read_time=3&render_interval=19&length=281 HTTP/1.1" 200 285
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.3747172555071565&y=0.07065389480864337&requesting_number=0_5&data_time=0&render_time=19&read_time=3&render_interval=19&length=280 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&requesting_number=0_5&data_time=0&render_time=8&read_time=3&render_interval=17&length=236 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&requesting_number=0_5&data_time=0&render_time=5&read_time=4&render_interval=17&length=236 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_name=show_select_component_box_component&event_driver_id=all&component_id=-1 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousedown&operate_component_id=5 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.8032891900480227,-0.5924649736789601,0.060923986373022467,1.0774509808624691e-16,-0.570904634046443,0.7368133510434953,-0.3621794921697688,-1.3207165455086793e-16,0.16968905673698623,-0.32571665706199876,-0.9301151989598213,5.912941706735766e-17,0.43000000715255793,0.14499999999999988,0.04399999999999967,1&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.35932518950465475&y=0.05610082854884535&requesting_number=0_5&data_time=0&render_time=4&read_time=18&render_interval=17&length=281 HTTP/1.1" 200 231
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.8155577132286628,-0.5448224006541789,0.19502350663100038,1.1456277986200247e-16,-0.5786746762839393,0.7671976988584072,-0.27666461626677696,-1.7780273696167668e-16,0.0011114948999314327,-0.3384911263412708,-0.94096892720605,-5.631734458216937e-17,0.43000000715255804,0.14499999999999988,0.04399999999999971,1&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.7410217930144657,-0.41186700247705554,0.530332230350175,3.81380517751829e-17,-0.5458799809498646,0.8294275805338609,-0.11859567887541801,-4.259744401691475e-16,-0.3910265319333221,-0.37737973040468265,-0.8394538643689037,-1.9943166827137392e-16,0.430000007152558,0.14500000000000002,0.04399999999999967,1&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.11882415821556447&y=-0.21209139252457532&requesting_number=0_5&data_time=0&render_time=4&read_time=18&render_interval=15&length=282 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:26 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=-0.33953757837033643,-0.17251070572047086,0.9246373825918095,-1.5311246970189468e-16,-0.4144817176204037,0.9098882771065593,0.017556450167873553,-4.981552226321593e-16,-0.844345390603186,-0.37728421593790784,-0.3804437958112463,-7.901093787577668e-17,0.43000000715255815,0.1450000000000001,0.04399999999999972,1.0000000000000004&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.034285867875684245,-0.030992773969879192,0.9989313926519992,-2.1179317258341196e-16,-0.3089588919221936,0.9502302422116327,0.040086031091046546,-5.447228123432166e-16,-0.9504571964934662,-0.31000312054570306,0.023003975432619752,6.505059852601311e-18,0.43000000715255826,0.1450000000000001,0.043999999999999796,1.0000000000000007&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.37564596211480494&y=-0.5488909259656152&requesting_number=0_5&data_time=0&render_time=3&read_time=17&render_interval=15&length=282 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.49253916629575806,0.08517854394599733,0.8661118780595952,-9.189207763353796e-17,-0.17468158775612241,0.9846217914191719,0.002504148857643969,-5.885574984958021e-16,-0.8525793291909424,-0.152527189424511,0.49984391956147667,2.3579371558560042e-17,0.43000000715255815,0.14500000000000007,0.043999999999999824,1.0000000000000007&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.6575131707856188&y=-0.7193697021518204&requesting_number=0_5&data_time=0&render_time=16&read_time=16&render_interval=16&length=282 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.6270606470244887,0.10617544364313007,0.7717005378515774,6.79761441556871e-17,-0.14283506063920495,0.9895427102571015,-0.02008407401959403,-5.793910372062201e-16,-0.7657630772017034,-0.09763196066972216,0.6356688680833459,1.9260730800013153e-16,0.4300000071525582,0.145,0.0439999999999998,1.0000000000000007&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mousemove&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.6930364345278497,0.11325497110624425,0.7119507089234829,7.094858611875878e-17,-0.12288095247573412,0.9916883253066108,-0.03813839232618769,-5.340463937802186e-16,-0.7103525687541223,-0.06105388579192562,0.7011930198555355,2.9995251113270646e-17,0.4300000071525581,0.1449999999999999,0.043999999999999755,1.0000000000000004&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.7306254842975022&y=-0.7651079103969001&requesting_number=0_5&data_time=0&render_time=15&read_time=14&render_interval=16&length=282 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&command=component&method=event&event_component_id=35&event_driver_id=0&event_operation=mouseup&distance=1.375853556903794&half_fovy_tanl=0.41421356237309503&data=0.7003840534224264,0.11387275985306886,0.7046241354616073,-1.8567742190476494e-17,-0.12141142830755133,0.9918118830887055,-0.03960370740671533,-6.305033887083116e-16,-0.703364374124742,-0.057811617582295485,0.7084746813292817,1.1563857183141881e-16,0.43000000715255804,0.1449999999999999,0.04399999999999968,1.0000000000000004&clip_plane_modification=0&operate_component_id=5 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.7354355049232839&y=-0.7671869198625854&requesting_number=0_5&data_time=0&render_time=16&read_time=15&render_interval=16&length=282 HTTP/1.1" 200 417
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.4516442880021575&y=-0.5031527177205357&requesting_number=0_5&data_time=0&render_time=16&read_time=16&render_interval=16&length=282 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=-0.05914660493836221&y=-0.12269398550010169&requesting_number=0_5&data_time=0&render_time=16&read_time=3&render_interval=16&length=283 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [26/Jun/2021:16:38:27 +0800] "GET /webgl_engine_2020/interface.jsp?command=component&method=update_render&channel=0&user_name=NoName&pass_word=NoPassword&language=chinese&x=0.13998824896900453&y=0.15381427343606058&requesting_number=0_5&data_time=0&render_time=19&read_time=3&render_interval=20&length=281 HTTP/1.1" 200 220
